method,run_index,trial_index,replication_index,seed,preparation_capacity,sorting_capacity,analysis1_capacity,analysis2_capacity,evaluation_capacity,dispatching_capacity,worker_capacity,scenario,scenario_name,replication_nr,random_seed,animate,run_duration,use_hourly_arrival_rates,rate_multiplier,analysis1_fraction,analysis2_post1_fraction,eval_failed_fraction,preparation_pt_low,preparation_pt_high,preparation_pt_mode,sorting_pt_low,sorting_pt_high,sorting_pt_mode,analysis1_pt_low,analysis1_pt_high,analysis1_pt_mode,analysis2_pt_low,analysis2_pt_high,analysis2_pt_mode,evaluation_pt_low,evaluation_pt_high,evaluation_pt_mode,dispatching_pt_low,dispatching_pt_high,dispatching_pt_mode,transport_duration,verbose,kwargs,msg,t_end,n_orders_completed,n_orders_in_date,n_orders_late,in_date_count,out_of_date_count,late_order_fraction,time_in_system_mean,time_in_system_std,time_in_system_min,time_in_system_max,wip_time_in_system_mean,wip_time_in_system_std,wip_time_in_system_min,wip_time_in_system_max,wip_mean,wip_max,preparation_waiting_time_mean,preparation_waiting_time_max,preparation_queue_length_mean,preparation_queue_length_max,preparation_occupancy_mean,sorting_waiting_time_mean,sorting_waiting_time_max,sorting_queue_length_mean,sorting_queue_length_max,analysis1_waiting_time_mean,analysis1_waiting_time_max,analysis1_queue_length_mean,analysis1_queue_length_max,analysis1_orders_processed,analysis2_waiting_time_mean,analysis2_queue_length_mean,analysis2_orders_processed,evaluation_waiting_time_mean,evaluation_waiting_time_max,evaluation_queue_length_mean,evaluation_queue_length_max,dispatching_waiting_time_mean,dispatching_waiting_time_max,dispatching_queue_length_mean,dispatching_queue_length_max,n_orders_created,n_orders_incomplete,work_in_progress_max,work_in_progress_mean,denom_orders,completed_norm,late_total_norm,on_time_loss_norm,station_capacity_sum,station_capacity_norm,worker_capacity_norm,time_in_system_mean_norm,time_in_system_std_norm,objective_completed_contribution,objective_late_contribution,objective_station_capacity_contribution,objective_worker_capacity_contribution,objective_time_mean_contribution,objective_time_std_contribution,objective_time_mode,objective_missing_terms,objective_value,error
bo,8,0,0,812345,3,3,4,3,4,2,3,1,,0,812345,False,1440,False,0.5,0.8,0.5,0.1,1.5,2.5,2,3,5,4,3,6,4,2,2,2,0.2,0.75,0.4,0.8,1.2,1,1,False,{},simulation ended,1440.0,825,815,10,815,10,0.012121212121212121,126.4582771992913,69.15354214234173,15.494073537383276,280.85371317307363,132.17165422685474,75.83044536850352,1.331016661760259,266.0559300572611,88.32901032684802,176,1.6783648368409008,4.920711970682987,0.9852136781064472,1,0.993727619528613,1.5328797868867317,4.41495743497444,0.9883511485081509,1,1.2376493554877457,4.41495743497444,0.6273709405070348,1,725,0.43830936336486825,0.17014925980622317,557,0.004230571436897542,1.7016187169704153,0.0026911134973598254,1,0.0,0.0,0.0,0,998,173,176,88.32901032684802,998,0.8266533066132264,0.18336673346693386,0.18336673346693388,19,0.5416666666666666,0.2222222222222222,0.3512729922202536,0.19209317261761594,-0.28932865731462926,0.1466933867735471,1.625,0.2222222222222222,0.14050919688810146,0.0,mean,,1.8450961485692414,
bo,8,0,1,812346,3,3,4,3,4,2,3,1,,0,812346,False,1440,False,0.5,0.8,0.5,0.1,1.5,2.5,2,3,5,4,3,6,4,2,2,2,0.2,0.75,0.4,0.8,1.2,1,1,False,{},simulation ended,1440.0,302,302,0,302,0,0.0,48.66694532705078,29.52832411117941,15.518445516104606,119.04573645699105,503.45488819070533,286.9418297501672,1.104489967319978,1003.5527229940299,257.03928371625506,706,0.9433497268873575,4.514555482534433,0.8231189583277799,1,0.91702607708733,1.2430728191306868,3.7739821741439528,0.9242232096006517,1,0.9738126332877013,4.075742140725595,0.8042752788894318,1,282,0.3521382506542698,0.04866354991680533,199,0.013670307420232205,2.5109642138904746,0.6145876018620775,1,0.0,0.0,0.0,0,1008,706,706,257.03928371625506,1008,0.2996031746031746,0.7003968253968254,0.7003968253968254,19,0.5416666666666666,0.2222222222222222,0.13518595924180773,0.08202312253105391,-0.1048611111111111,0.5603174603174603,1.625,0.2222222222222222,0.0540743836967231,0.0,mean,,2.3567529551252946,
bo,8,0,2,812347,3,3,4,3,4,2,3,1,,0,812347,False,1440,False,0.5,0.8,0.5,0.1,1.5,2.5,2,3,5,4,3,6,4,2,2,2,0.2,0.75,0.4,0.8,1.2,1,1,False,{},simulation ended,1440.0,828,828,0,828,0,0.0,109.5800904457014,39.21726240347577,13.663061326212855,197.07378363863586,90.08432694711537,49.16286380621406,2.501143668609984,190.65777407657038,70.20278644997151,118,1.6451481959784593,5.252503421116273,0.9678619241130464,1,0.9843063245316865,1.542875575540065,5.252503421116273,0.9849205383824929,1,1.2294458691393677,3.7561838211770464,0.6220367665203684,1,723,0.457701411428064,0.17799499333313598,559,0.000536271597986737,0.22670799599472957,0.0003381490353971925,1,0.0,0.0,0.0,0,943,115,118,70.20278644997151,943,0.8780487804878049,0.12195121951219512,0.12195121951219512,19,0.5416666666666666,0.2222222222222222,0.30438914012694834,0.10893684000965492,-0.3073170731707317,0.0975609756097561,1.625,0.2222222222222222,0.12175565605077934,0.0,mean,,1.7592217807120258,
bo,8,0,3,812348,3,3,4,3,4,2,3,1,,0,812348,False,1440,False,0.5,0.8,0.5,0.1,1.5,2.5,2,3,5,4,3,6,4,2,2,2,0.2,0.75,0.4,0.8,1.2,1,1,False,{},simulation ended,1440.0,815,815,0,815,0,0.0,111.1642153056674,61.054594127194164,14.896108879025203,239.12267583810717,116.25475292698802,61.25319512496971,2.7341667344319376,220.96601641799793,74.6220657281474,154,1.6464763591020637,5.9022263239387485,0.9519872279762549,1,0.9803282124165259,1.5122671914714179,4.899848874144027,0.9731615950107103,1,1.2341201751471056,4.899848874144027,0.63366180095042,1,734,0.3511627157378413,0.13192988139873066,541,0.002331167971519175,1.2828455713416815,0.0014845007151965857,1,0.0,0.0,0.0,0,960,145,154,74.6220657281474,960,0.8489583333333334,0.15104166666666666,0.15104166666666663,19,0.5416666666666666,0.2222222222222222,0.3087894869601872,0.16959609479776155,-0.29713541666666665,0.12083333333333333,1.625,0.2222222222222222,0.12351579478407489,0.0,mean,,1.7944359336729638,
bo,8,0,4,812349,3,3,4,3,4,2,3,1,,0,812349,False,1440,False,0.5,0.8,0.5,0.1,1.5,2.5,2,3,5,4,3,6,4,2,2,2,0.2,0.75,0.4,0.8,1.2,1,1,False,{},simulation ended,1440.0,805,804,1,804,1,0.0012422360248447205,119.49740266679619,70.01884077005018,13.687301230261426,257.34576735757935,105.79255647550818,59.82630148118389,2.906692579028004,228.08107087693315,75.98574910153437,132,1.6078089231075352,5.18363854205262,0.9223334181406266,1,0.9592263753071755,1.5085629097399031,5.18363854205262,0.9566160654455399,1,1.2648554166046269,4.516890154740736,0.6522503331107076,1,738,0.384437996985214,0.14529827142290147,539,0.015590170204225899,2.27394238145655,0.009722203363468651,1,0.0,0.0,0.0,0,930,125,132,75.98574910153437,930,0.8655913978494624,0.13548387096774195,0.13548387096774195,19,0.5416666666666666,0.2222222222222222,0.3319372296299894,0.19449677991680606,-0.3029569892473118,0.10838709677419356,1.625,0.2222222222222222,0.13277489185199576,0.0,mean,,1.7854272216010996,
bo,8,0,5,812350,3,3,4,3,4,2,3,1,,0,812350,False,1440,False,0.5,0.8,0.5,0.1,1.5,2.5,2,3,5,4,3,6,4,2,2,2,0.2,0.75,0.4,0.8,1.2,1,1,False,{},simulation ended,1440.0,701,701,0,701,0,0.0,104.50090702523116,49.690769894081676,15.510639955580812,209.84881671464075,204.88765370228106,124.90652446261541,0.431108436914883,423.8092080199749,92.70285139802614,294,1.6292879964990499,4.578968283720883,0.9644159032733005,1,0.9846392526347044,1.515017703971601,4.466308914039473,0.9849771247240509,1,1.2539972738374043,4.810379677723091,0.6978744752128321,1,628,0.4131457172930918,0.1308294771428124,456,0.006611132442557642,1.8714125812588236,0.1523440877971213,1,0.0,0.0,0.0,0,995,294,294,92.70285139802614,995,0.7045226130653266,0.29547738693467335,0.2954773869346734,19,0.5416666666666666,0.2222222222222222,0.29028029729230875,0.1380299163724491,-0.2465829145728643,0.2363819095477387,1.625,0.2222222222222222,0.11611211891692351,0.0,mean,,1.9531333361140202,
bo,8,0,6,812351,3,3,4,3,4,2,3,1,,0,812351,False,1440,False,0.5,0.8,0.5,0.1,1.5,2.5,2,3,5,4,3,6,4,2,2,2,0.2,0.75,0.4,0.8,1.2,1,1,False,{},simulation ended,1440.0,835,822,13,822,13,0.015568862275449102,158.2704052024012,79.22790246676925,16.002903019676744,299.438697625402,131.16926806603715,81.92597721731595,3.3605286713002442,275.6861742631356,109.35517852829877,194,1.6069342418689239,5.203196732023059,0.9542010714365955,1,0.9754221832968415,1.5028603905698787,4.4366357261635585,0.9738121600503225,1,1.2089447199612586,4.584236732238423,0.6272239388068248,1,743,0.3796213617087852,0.13866724740195904,523,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1028,193,194,109.35517852829877,1028,0.8122568093385214,0.20038910505836577,0.2003891050583657,19,0.5416666666666666,0.2222222222222222,0.43964001445111445,0.2200775068521368,-0.2842898832684825,0.16031128404669262,1.625,0.2222222222222222,0.1758560057804458,0.0,mean,,1.8990996287808781,
bo,8,0,7,812352,3,3,4,3,4,2,3,1,,0,812352,False,1440,False,0.5,0.8,0.5,0.1,1.5,2.5,2,3,5,4,3,6,4,2,2,2,0.2,0.75,0.4,0.8,1.2,1,1,False,{},simulation ended,1440.0,829,828,1,828,1,0.0012062726176115801,146.45202980157433,55.57860851737583,14.795128196082524,274.3472831790857,124.5338370281671,73.89104990284939,0.145632610601524,247.31778966833463,98.58112209385591,166,1.6778858024682353,5.157599465732687,0.9888258763924788,1,0.9927792068124092,1.5240636911971746,4.391098995489301,0.987145459519356,1,1.153281515161519,4.554364163639207,0.591099902570352,1,734,0.36672466399650694,0.13497504994315881,527,0.0,0.0,0.0,0,0.0,0.0,0.0,0,994,165,166,98.58112209385591,994,0.8340040241448692,0.16700201207243462,0.1670020120724346,19,0.5416666666666666,0.2222222222222222,0.40681119389326204,0.15438502365937729,-0.29190140845070417,0.1336016096579477,1.625,0.2222222222222222,0.16272447755730482,0.0,mean,,1.8516469009867709,
bo,8,0,8,812353,3,3,4,3,4,2,3,1,,0,812353,False,1440,False,0.5,0.8,0.5,0.1,1.5,2.5,2,3,5,4,3,6,4,2,2,2,0.2,0.75,0.4,0.8,1.2,1,1,False,{},simulation ended,1440.0,836,833,3,833,3,0.0035885167464114833,149.72464810057295,62.52397261433039,15.067143518761968,285.27805568482927,129.55543645396122,73.57197596300645,1.8129298977576127,266.31288357803487,103.3878129744126,184,1.6731591469181197,4.803311221295189,0.9926719763920856,1,0.9958466140879325,1.5410940962060378,4.736101861855332,0.9914047691828611,1,1.2656358400019079,4.114319268496274,0.6551864134291322,1,741,0.3478822010768154,0.12924790109451129,533,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1019,183,184,103.3878129744126,1019,0.8204121687929342,0.18253189401373895,0.18253189401373893,19,0.5416666666666666,0.2222222222222222,0.4159018002793693,0.17367770170647331,-0.28714425907752694,0.14602551521099116,1.625,0.2222222222222222,0.16636072011174774,0.0,mean,,1.872464198467434,
bo,8,0,9,812354,3,3,4,3,4,2,3,1,,0,812354,False,1440,False,0.5,0.8,0.5,0.1,1.5,2.5,2,3,5,4,3,6,4,2,2,2,0.2,0.75,0.4,0.8,1.2,1,1,False,{},simulation ended,1440.0,648,648,0,648,0,0.0,142.8777896114515,57.34743439551811,16.66691948075927,259.8195753987811,235.80244279658487,139.16967497494156,0.9208202723330032,504.0309569659165,121.60809906043418,350,1.7435120422996133,5.217555617302196,0.9955789156909187,1,0.9967312219392448,1.5650164890977991,4.370862529581316,0.9929533598214894,1,1.3140076967304795,4.370862529581316,0.5429406802462745,1,594,0.5062598367452472,0.3453802607524343,455,0.0064501922535442355,1.545429364768438,0.18785730850400975,1,0.0,0.0,0.0,0,998,350,350,121.60809906043418,998,0.6492985971943888,0.35070140280561124,0.35070140280561124,19,0.5416666666666666,0.2222222222222222,0.39688274892069864,0.1592984288764392,-0.22725450901803604,0.280561122244489,1.625,0.2222222222222222,0.15875309956827946,0.0,mean,,2.0592819350169544,
