method,run_index,trial_index,replication_index,seed,preparation_capacity,sorting_capacity,analysis1_capacity,analysis2_capacity,evaluation_capacity,dispatching_capacity,worker_capacity,scenario,scenario_name,replication_nr,random_seed,animate,run_duration,use_hourly_arrival_rates,rate_multiplier,analysis1_fraction,analysis2_post1_fraction,eval_failed_fraction,preparation_pt_low,preparation_pt_high,preparation_pt_mode,sorting_pt_low,sorting_pt_high,sorting_pt_mode,analysis1_pt_low,analysis1_pt_high,analysis1_pt_mode,analysis2_pt_low,analysis2_pt_high,analysis2_pt_mode,evaluation_pt_low,evaluation_pt_high,evaluation_pt_mode,dispatching_pt_low,dispatching_pt_high,dispatching_pt_mode,transport_duration,verbose,kwargs,msg,t_end,n_orders_completed,n_orders_in_date,n_orders_late,in_date_count,out_of_date_count,late_order_fraction,time_in_system_mean,time_in_system_std,time_in_system_min,time_in_system_max,wip_time_in_system_mean,wip_time_in_system_std,wip_time_in_system_min,wip_time_in_system_max,wip_mean,wip_max,preparation_waiting_time_mean,preparation_waiting_time_max,preparation_queue_length_mean,preparation_queue_length_max,preparation_occupancy_mean,sorting_waiting_time_mean,sorting_waiting_time_max,sorting_queue_length_mean,sorting_queue_length_max,analysis1_waiting_time_mean,analysis1_waiting_time_max,analysis1_queue_length_mean,analysis1_queue_length_max,analysis1_orders_processed,analysis2_waiting_time_mean,analysis2_queue_length_mean,analysis2_orders_processed,evaluation_waiting_time_mean,evaluation_waiting_time_max,evaluation_queue_length_mean,evaluation_queue_length_max,dispatching_waiting_time_mean,dispatching_waiting_time_max,dispatching_queue_length_mean,dispatching_queue_length_max,n_orders_created,n_orders_incomplete,work_in_progress_max,work_in_progress_mean,denom_orders,completed_norm,late_total_norm,on_time_loss_norm,station_capacity_sum,station_capacity_norm,worker_capacity_norm,time_in_system_mean_norm,time_in_system_std_norm,objective_completed_contribution,objective_late_contribution,objective_station_capacity_contribution,objective_worker_capacity_contribution,objective_time_mean_contribution,objective_time_std_contribution,objective_time_mode,objective_missing_terms,objective_value,error
bo,17,0,0,1712345,2,3,5,4,2,2,10,1,,0,1712345,False,1440,False,0.5,0.8,0.5,0.1,1.5,2.5,2,3,5,4,3,6,4,2,2,2,0.2,0.75,0.4,0.8,1.2,1,1,False,{},simulation ended,1440.0,909,909,0,909,0,0.0,82.33306223960737,28.881078578260503,13.85956800471677,163.58271402936725,47.998534652203105,28.11962558450764,1.858187136855122,104.03482469215578,54.63933079720776,85,1.5410950196056032,3.6866129898562576,0.9899538140374353,1,0.9927720186221862,1.3805777693537045,2.8512387581766063,0.9865521692664484,1,0.0,0.0,0.0,0,822,0.0,0.0,592,0.08500171716301518,2.709993162198316,0.060268578627387846,1,0.0,0.0,0.0,0,989,80,85,54.63933079720776,989,0.9191102123356926,0.08088978766430738,0.08088978766430743,18,0.5,1.0,0.22870295066557603,0.08022521827294585,-0.9191102123356926,0.24266936299292213,0.4,0.35,0.09148118026623042,0.0,mean,,0.16504033092345993,
bo,17,0,1,1712346,2,3,5,4,2,2,10,1,,0,1712346,False,1440,False,0.5,0.8,0.5,0.1,1.5,2.5,2,3,5,4,3,6,4,2,2,2,0.2,0.75,0.4,0.8,1.2,1,1,False,{},simulation ended,1440.0,930,930,0,930,0,0.0,121.88215762236604,58.204048242914645,14.839686800057653,224.446519573979,109.89542210416151,61.55138498419108,1.810623993908166,247.7258917989243,90.62089752572886,161,1.445964785967459,3.5869974202400954,0.9492695162660381,1,0.9806541300947319,1.3472881374425623,2.973780449814967,0.9649760072132832,1,0.0001680066676792766,0.0699747770884187,9.718719040058153e-05,1,831,0.0,0.0,595,0.05640757432509089,3.0974265465696362,0.04003370900016867,1,0.0,0.0,0.0,0,1086,156,161,90.62089752572886,1086,0.856353591160221,0.143646408839779,0.14364640883977897,18,0.5,1.0,0.33856154895101676,0.161677911785874,-0.856353591160221,0.430939226519337,0.4,0.35,0.13542461958040672,0.0,mean,,0.46001025493952274,
bo,17,0,2,1712347,2,3,5,4,2,2,10,1,,0,1712347,False,1440,False,0.5,0.8,0.5,0.1,1.5,2.5,2,3,5,4,3,6,4,2,2,2,0.2,0.75,0.4,0.8,1.2,1,1,False,{},simulation ended,1440.0,919,919,0,919,0,0.0,77.21822812941801,28.4229610931059,14.446808873443413,156.11672343688065,71.57562716002509,38.432191206041246,0.2870286223921994,134.47811332835795,53.505194416345276,96,1.5361816724786235,3.81044720295813,0.9965576159113664,1,0.9983654671472936,1.380487073149734,2.9043890776841863,0.9943155414400053,1,0.0,0.0,0.0,0,818,0.0,0.0,623,0.08452975546471397,3.3820587422591757,0.060344853206754145,1,0.0,0.0,0.0,0,1004,85,96,53.505194416345276,1004,0.9153386454183267,0.0846613545816733,0.08466135458167334,18,0.5,1.0,0.21449507813727225,0.07895266970307195,-0.9153386454183267,0.2539840637450199,0.4,0.35,0.08579803125490891,0.0,mean,,0.17444344958160218,
bo,17,0,3,1712348,2,3,5,4,2,2,10,1,,0,1712348,False,1440,False,0.5,0.8,0.5,0.1,1.5,2.5,2,3,5,4,3,6,4,2,2,2,0.2,0.75,0.4,0.8,1.2,1,1,False,{},simulation ended,1440.0,910,910,0,910,0,0.0,79.80059635321793,44.21787291514645,14.417562678953235,184.94551496844701,90.27015840477587,51.50435806091177,0.7508859021368153,190.31795696939025,57.32518062913448,120,1.3996109295007941,3.8439932639130348,0.8985208468796212,1,0.9617044089404756,1.3216134005128057,2.8274508392744337,0.9430045020656751,1,0.0,0.0,0.0,0,846,0.005176815074305264,0.0022360965112624125,621,0.07921109393414669,3.7104443204086692,0.05605285049923297,1,0.0,0.0,0.0,0,1020,110,120,57.32518062913448,1020,0.8921568627450981,0.10784313725490197,0.10784313725490191,18,0.5,1.0,0.22166832320338312,0.1228274247642957,-0.8921568627450981,0.3235294117647059,0.4,0.35,0.08866732928135325,0.0,mean,,0.2700398783009611,
bo,17,0,4,1712349,2,3,5,4,2,2,10,1,,0,1712349,False,1440,False,0.5,0.8,0.5,0.1,1.5,2.5,2,3,5,4,3,6,4,2,2,2,0.2,0.75,0.4,0.8,1.2,1,1,False,{},simulation ended,1440.0,905,905,0,905,0,0.0,71.49225139219789,31.27737819700188,13.732253766936225,149.1833306283047,61.21171814899076,35.081081045251935,0.10197333454402724,119.52671675885244,48.204020699591155,80,1.4686221953621024,3.8129633035580355,0.937746902798489,1,0.9787602816271228,1.3536869992616682,2.946771534158188,0.9649823637045303,1,0.0,0.0,0.0,0,831,0.0,0.0,594,0.0812920976850137,3.301386204395328,0.057525449681270116,1,0.0,0.0,0.0,0,982,77,80,48.204020699591155,982,0.9215885947046843,0.07841140529531568,0.07841140529531565,18,0.5,1.0,0.19858958720054967,0.086881606102783,-0.9215885947046843,0.23523421588594703,0.4,0.35,0.07943583488021988,0.0,mean,,0.1430814560614826,
bo,17,0,5,1712350,2,3,5,4,2,2,10,1,,0,1712350,False,1440,False,0.5,0.8,0.5,0.1,1.5,2.5,2,3,5,4,3,6,4,2,2,2,0.2,0.75,0.4,0.8,1.2,1,1,False,{},simulation ended,1440.0,932,932,0,932,0,0.0,54.74767300915276,19.494535842719664,16.18106504084157,99.75544114884087,45.17705426843334,29.36903954505759,1.4315494276586378,99.61435927456773,37.222168984604906,66,1.4952915588641222,3.713665849008521,0.984082991354556,1,0.993350980313168,1.3724657207382975,2.8955741473721446,0.9852746464089571,1,0.0,0.0,0.0,0,817,0.0,0.0,614,0.0668172826520861,2.275353875093856,0.0474681112174195,1,0.0,0.0,0.0,0,989,57,66,37.222168984604906,989,0.942366026289181,0.057633973710819006,0.05763397371081902,18,0.5,1.0,0.1520768694698688,0.05415148845199907,-0.942366026289181,0.172901921132457,0.4,0.35,0.06083074778794752,0.0,mean,,0.041366642631223596,
bo,17,0,6,1712351,2,3,5,4,2,2,10,1,,0,1712351,False,1440,False,0.5,0.8,0.5,0.1,1.5,2.5,2,3,5,4,3,6,4,2,2,2,0.2,0.75,0.4,0.8,1.2,1,1,False,{},simulation ended,1440.0,894,894,0,894,0,0.0,80.29616232354218,52.95276516788479,14.207363046776905,195.55380138057149,82.823951323219,53.01495416495168,2.0705780381467775,173.2828914422414,56.34991362275719,117,1.408001342138371,3.6615223699327544,0.8909025492140397,1,0.9553739957721747,1.3262183349600747,2.7128694922578234,0.9333872380811494,1,0.0,0.0,0.0,0,797,0.0,0.0,615,0.11110106474394815,2.8428113208343007,0.07789161008696069,1,0.0,0.0,0.0,0,1007,113,117,56.34991362275719,1007,0.887785501489573,0.11221449851042702,0.11221449851042697,18,0.5,1.0,0.2230448953431727,0.14709101435523553,-0.887785501489573,0.33664349553128103,0.4,0.35,0.08921795813726908,0.0,mean,,0.2880759521789771,
bo,17,0,7,1712352,2,3,5,4,2,2,10,1,,0,1712352,False,1440,False,0.5,0.8,0.5,0.1,1.5,2.5,2,3,5,4,3,6,4,2,2,2,0.2,0.75,0.4,0.8,1.2,1,1,False,{},simulation ended,1440.0,929,929,0,929,0,0.0,49.17298178904205,11.496047696770777,16.750254768797994,116.84888178990997,18.984500139672768,12.044129039790846,1.1816440968389088,43.801410589540865,32.13209693496519,49,1.5149369284754683,3.7871060047236824,0.9944178769226315,1,0.9988352978415401,1.3742518831016735,2.8758004359552842,0.994664449688344,1,0.0,0.0,0.0,0,823,0.000245568354074166,0.00010914149069962933,640,0.07128195452744923,2.167504163586244,0.05118440345929341,1,0.0,0.0,0.0,0,960,31,49,32.13209693496519,960,0.9677083333333333,0.03229166666666667,0.03229166666666672,18,0.5,1.0,0.13659161608067236,0.031933465824363266,-0.9677083333333333,0.09687500000000002,0.4,0.35,0.05463664643226895,0.0,mean,,-0.06619668690106428,
bo,17,0,8,1712353,2,3,5,4,2,2,10,1,,0,1712353,False,1440,False,0.5,0.8,0.5,0.1,1.5,2.5,2,3,5,4,3,6,4,2,2,2,0.2,0.75,0.4,0.8,1.2,1,1,False,{},simulation ended,1440.0,914,914,0,914,0,0.0,81.28415374953488,32.210057211265074,16.191544907692105,143.39129075289986,58.72121680254408,35.40878574999984,0.8300422801935383,118.2551635894331,55.14059888117795,87,1.504065304311252,3.979048991182367,0.9716092585799867,1,0.987732015249344,1.3728828507653714,2.8515247160915465,0.983179735058899,1,0.0,0.0,0.0,0,828,0.0,0.0,604,0.05664145528025621,2.9525779628796727,0.040199699511404056,1,0.0,0.0,0.0,0,1001,87,87,55.14059888117795,1001,0.913086913086913,0.08691308691308691,0.08691308691308697,18,0.5,1.0,0.22578931597093022,0.08947238114240298,-0.913086913086913,0.26073926073926074,0.4,0.35,0.0903157263883721,0.0,mean,,0.18796807404071975,
bo,17,0,9,1712354,2,3,5,4,2,2,10,1,,0,1712354,False,1440,False,0.5,0.8,0.5,0.1,1.5,2.5,2,3,5,4,3,6,4,2,2,2,0.2,0.75,0.4,0.8,1.2,1,1,False,{},simulation ended,1440.0,916,916,0,916,0,0.0,103.76279791601806,43.41860120505399,15.617440444750594,196.9935160413811,93.82006670831913,57.49178253957062,0.1716853377620282,210.0479241975272,74.86545275236395,136,1.5196574405813679,3.8867570510517453,0.9836685545128434,1,0.9912576890363622,1.3651903370371425,2.970423195473927,0.978498897013188,1,0.0,0.0,0.0,0,838,0.0,0.0,608,0.055983535939751194,1.5163723918085452,0.039869257809067804,1,0.0,0.0,0.0,0,1052,136,136,74.86545275236395,1052,0.870722433460076,0.12927756653992395,0.12927756653992395,18,0.5,1.0,0.2882299942111613,0.12060722556959441,-0.870722433460076,0.38783269961977185,0.4,0.35,0.11529199768446452,0.0,mean,,0.3824022638441603,
