replication,eval_seed,objective_value,q_table_size,alpha,gamma,target_final_epsilon,risk_t1,risk_window,epsilon_decay,epsilon_min,label,error,episode,baseline_rule,action_random_seed,best_total_reward_so_far,random_seed,run_duration,due_date_lower_bound,due_date_upper_bound,rate_multiplier,risk_t2,agent_type,training,fixed_action,msg,n_orders_created,n_orders_completed,n_orders_in_date,n_orders_late,late_order_fraction,time_in_system_mean,time_in_system_std,time_in_system_min,time_in_system_max,wip_mean,wip_max,total_reward,n_eval_failures,n_decision_points,action_0_count,action_1_count,action_2_count,action_3_count,epsilon,preparation_capacity,sorting_capacity,analysis1_capacity,analysis2_capacity,evaluation_capacity,dispatching_capacity,worker_capacity
0,312345,-608.0,26,0.005,0.95,0.02,188.779164027179,1800.0,0.9996088742090999,0.02,,,,,,,312345,1440.0,4,8,0.9,1988.779164027179,q_learning,False,,simulation ended,487,271,171,100,0.36900369003690037,310.5047751418925,181.4073390959303,8.950989732365354,915.7892087748689,109.3254777929539,217,608.0,34,350,32,138,175,5,0.020000000000004278,1,1,1,1,1,1,1
1,313345,-307.0,26,0.005,0.95,0.02,188.779164027179,1800.0,0.9996088742090999,0.02,,,,,,,313345,1440.0,4,8,0.9,1988.779164027179,q_learning,False,,simulation ended,562,280,160,120,0.42857142857142855,334.8878264420991,198.841240548765,11.817236253798981,1204.4668108825322,135.416784777984,282,307.0,31,357,17,135,199,6,0.020000000000004278,1,1,1,1,1,1,1
2,314345,113.0,26,0.005,0.95,0.02,188.779164027179,1800.0,0.9996088742090999,0.02,,,,,,,314345,1440.0,4,8,0.9,1988.779164027179,q_learning,False,,simulation ended,561,276,137,139,0.5036231884057971,365.9234474692388,219.4718841676231,12.633594345573625,757.3597766994299,148.05837788147468,286,-113.0,31,359,25,101,215,18,0.020000000000004278,1,1,1,1,1,1,1
3,315345,-274.0,26,0.005,0.95,0.02,188.779164027179,1800.0,0.9996088742090999,0.02,,,,,,,315345,1440.0,4,8,0.9,1988.779164027179,q_learning,False,,simulation ended,526,288,161,127,0.4409722222222222,329.95937423227343,199.8429502000088,11.067006805049784,655.977419011903,124.84367175576061,239,274.0,22,359,9,150,181,19,0.020000000000004278,1,1,1,1,1,1,1
4,316345,89.0,26,0.005,0.95,0.02,188.779164027179,1800.0,0.9996088742090999,0.02,,,,,,,316345,1440.0,4,8,0.9,1988.779164027179,q_learning,False,,simulation ended,584,281,141,140,0.498220640569395,361.2565729116759,210.73819997563916,18.396518633717015,1032.3434127467115,152.08948657422883,304,-89.0,33,357,39,88,211,19,0.020000000000004278,1,1,1,1,1,1,1
5,317345,-240.0,26,0.005,0.95,0.02,188.779164027179,1800.0,0.9996088742090999,0.02,,,,,,,317345,1440.0,4,8,0.9,1988.779164027179,q_learning,False,,simulation ended,527,277,155,122,0.4404332129963899,335.43039628206907,201.15134709689931,10.790077922669727,1044.4442752146092,126.39784038075321,251,240.0,30,352,18,101,214,19,0.020000000000004278,1,1,1,1,1,1,1
6,318345,-47.0,26,0.005,0.95,0.02,188.779164027179,1800.0,0.9996088742090999,0.02,,,,,,,318345,1440.0,4,8,0.9,1988.779164027179,q_learning,False,,simulation ended,552,282,148,134,0.475177304964539,347.3333100003585,208.5289402186677,8.83969723567143,1120.7410213355092,130.76134924175673,271,47.0,31,360,27,122,195,16,0.020000000000004278,1,1,1,1,1,1,1
7,319345,-347.0,26,0.005,0.95,0.02,188.779164027179,1800.0,0.9996088742090999,0.02,,,,,,,319345,1440.0,4,8,0.9,1988.779164027179,q_learning,False,,simulation ended,552,278,161,117,0.420863309352518,340.83899971142574,201.6446853814159,11.613480675584368,983.7717102060137,132.63484639295993,274,347.0,31,357,9,125,200,23,0.020000000000004278,1,1,1,1,1,1,1
8,320345,263.0,26,0.005,0.95,0.02,188.779164027179,1800.0,0.9996088742090999,0.02,,,,,,,320345,1440.0,4,8,0.9,1988.779164027179,q_learning,False,,simulation ended,567,283,133,150,0.5300353356890459,363.0831209860564,223.7614133665429,12.505778783697268,950.4154982611279,150.57266652830006,285,-263.0,31,358,32,120,195,11,0.020000000000004278,1,1,1,1,1,1,1
9,321345,16.0,26,0.005,0.95,0.02,188.779164027179,1800.0,0.9996088742090999,0.02,,,,,,,321345,1440.0,4,8,0.9,1988.779164027179,q_learning,False,,simulation ended,572,276,142,134,0.4855072463768116,346.51410173013454,204.82945269873522,12.324706307787704,991.9676256944584,142.01650264372986,297,-16.0,32,354,43,96,199,16,0.020000000000004278,1,1,1,1,1,1,1
