replication,eval_seed,objective_value,q_table_size,alpha,gamma,target_final_epsilon,risk_t1,risk_window,epsilon_decay,epsilon_min,label,error,episode,baseline_rule,action_random_seed,best_total_reward_so_far,random_seed,run_duration,due_date_lower_bound,due_date_upper_bound,rate_multiplier,risk_t2,agent_type,training,fixed_action,msg,n_orders_created,n_orders_completed,n_orders_in_date,n_orders_late,late_order_fraction,time_in_system_mean,time_in_system_std,time_in_system_min,time_in_system_max,wip_mean,wip_max,total_reward,n_eval_failures,n_decision_points,action_0_count,action_1_count,action_2_count,action_3_count,epsilon,preparation_capacity,sorting_capacity,analysis1_capacity,analysis2_capacity,evaluation_capacity,dispatching_capacity,worker_capacity
0,312345,-768.0,24,0.08,0.8,0.003774840392952979,175.214912,758.004,0.9944361387521071,0.003774840392952979,,,,,,,312345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,487,271,179,92,0.33948339483394835,310.4323371966974,185.66777285958625,8.950989732365354,997.6433225851245,109.3254777929539,217,768.0,34,350,12,74,3,261,0.003774840392952979,1,1,1,1,1,1,1
1,313345,-467.0,24,0.08,0.8,0.003774840392952979,175.214912,758.004,0.9944361387521071,0.003774840392952979,,,,,,,313345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,562,280,168,112,0.4,335.4100810780503,199.08185471014264,17.187548032176835,1015.6946575113395,135.416784777984,282,467.0,31,357,26,83,9,239,0.003774840392952979,1,1,1,1,1,1,1
2,314345,-67.0,24,0.08,0.8,0.003774840392952979,175.214912,758.004,0.9944361387521071,0.003774840392952979,,,,,,,314345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,561,276,146,130,0.47101449275362317,365.1216161504321,219.40152023630856,12.633594345573625,794.4874481169156,148.05837788147468,286,67.0,31,359,31,72,11,245,0.003774840392952979,1,1,1,1,1,1,1
3,315345,-494.0,24,0.08,0.8,0.003774840392952979,175.214912,758.004,0.9944361387521071,0.003774840392952979,,,,,,,315345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,526,288,172,116,0.4027777777777778,330.0828643303676,202.8551992715558,11.067006805049784,950.6175290659335,124.84367175576061,239,494.0,22,359,28,77,7,247,0.003774840392952979,1,1,1,1,1,1,1
4,316345,-11.0,24,0.08,0.8,0.003774840392952979,175.214912,758.004,0.9944361387521071,0.003774840392952979,,,,,,,316345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,584,281,146,135,0.4804270462633452,361.2523694650657,213.0141527706733,18.396518633717015,1062.916918478226,152.08948657422883,304,11.0,33,357,25,66,31,235,0.003774840392952979,1,1,1,1,1,1,1
5,317345,-360.0,24,0.08,0.8,0.003774840392952979,175.214912,758.004,0.9944361387521071,0.003774840392952979,,,,,,,317345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,527,277,161,116,0.4187725631768953,334.8211201728709,200.74324716776803,10.790077922669727,1021.0136416543834,126.39784038075321,251,360.0,30,352,42,79,1,230,0.003774840392952979,1,1,1,1,1,1,1
6,318345,-147.0,24,0.08,0.8,0.003774840392952979,175.214912,758.004,0.9944361387521071,0.003774840392952979,,,,,,,318345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,552,282,153,129,0.4574468085106383,347.65556874312887,206.76463946227622,8.83969723567143,1053.7369070714562,130.76134924175673,271,147.0,31,360,8,49,24,279,0.003774840392952979,1,1,1,1,1,1,1
7,319345,-347.0,24,0.08,0.8,0.003774840392952979,175.214912,758.004,0.9944361387521071,0.003774840392952979,,,,,,,319345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,552,278,161,117,0.420863309352518,339.7258800294629,201.41251770337303,11.613480675584368,1044.3458508285476,132.63484639295993,274,347.0,31,357,5,85,10,257,0.003774840392952979,1,1,1,1,1,1,1
8,320345,-137.0,24,0.08,0.8,0.003774840392952979,175.214912,758.004,0.9944361387521071,0.003774840392952979,,,,,,,320345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,567,283,153,130,0.45936395759717313,362.6476834284673,228.84115313886184,12.505778783697268,1058.8647078563326,150.57266652830006,285,137.0,31,358,23,21,42,272,0.003774840392952979,1,1,1,1,1,1,1
9,321345,-124.0,24,0.08,0.8,0.003774840392952979,175.214912,758.004,0.9944361387521071,0.003774840392952979,,,,,,,321345,1440.0,4,8,0.9,933.218912,q_learning,False,,simulation ended,572,276,149,127,0.4601449275362319,346.7671005705863,202.63850568497116,12.324706307787704,1002.2974992667457,142.01650264372986,297,124.0,32,354,33,19,47,255,0.003774840392952979,1,1,1,1,1,1,1
